,activity,event,dataset_id,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
147,treadmill_all,HS,Sub8_RF_HS,559,3,55,0.994661921708185,0.9104234527687296,0.9506802721088435,1.0876565295169947
148,treadmill_all,HS,Sub9_LF_HS,670,3,120,0.9955423476968797,0.8481012658227848,0.9159261790840738,1.3686567164179104
149,treadmill_all,HS,Sub9_RF_HS,1170,1093,3,0.5170128148475475,0.9974424552429667,0.6810244470314318,1.4675213675213674
150,treadmill_all,HS,Sub10_LF_HS,1526,1,0,0.9993451211525868,1.0,0.9996724533245988,1.6435124508519003
151,treadmill_all,HS,Sub10_RF_HS,1241,2,22,0.998390989541432,0.9825811559778306,0.9904229848363927,1.774375503626108
152,treadmill_all,HS,Sub11_LF_HS,1011,0,4,1.0,0.9960591133004926,0.998025666337611,0.7873392680514342
153,treadmill_all,HS,Sub11_RF_HS,320,0,206,1.0,0.6083650190114068,0.756501182033097,0.684375
154,treadmill_all,TO,Sub1_LF_TO,0,0,346,0.0,0.0,0.0,1000.0
155,treadmill_all,TO,Sub1_RF_TO,0,216,346,0.0,0.0,0.0,1000.0
156,treadmill_all,TO,Sub2_LF_TO,86,44,289,0.6615384615384615,0.22933333333333333,0.3405940594059406,2.5
157,treadmill_all,TO,Sub2_RF_TO,729,339,25,0.6825842696629213,0.96684350132626,0.8002195389681669,1.1604938271604939
158,treadmill_all,TO,Sub3_LF_TO,0,421,348,0.0,0.0,0.0,1000.0
159,treadmill_all,TO,Sub3_RF_TO,138,69,256,0.6666666666666666,0.350253807106599,0.45923460898502494,4.159420289855072
160,treadmill_all,TO,Sub4_LF_TO,536,0,151,1.0,0.7802037845705968,0.8765331152902699,1.0429104477611941
161,treadmill_all,TO,Sub4_RF_TO,1523,2015,0,0.43046919163369135,1.0,0.601857340446552,1.3368351936966514
162,treadmill_all,TO,Sub5_LF_TO,2684,277,1,0.9064505234718001,0.9996275605214152,0.9507616011335458,2.0912816691505216
163,treadmill_all,TO,Sub5_RF_TO,1053,0,76,1.0,0.9326837909654562,0.9651695692025665,0.9753086419753086
164,treadmill_all,TO,Sub6_LF_TO,509,126,68,0.8015748031496063,0.8821490467937608,0.8399339933993399,2.612966601178782
165,treadmill_all,TO,Sub6_RF_TO,1144,910,5,0.5569620253164557,0.9956483899042646,0.7143303153293786,1.8295454545454546
166,treadmill_all,TO,Sub7_LF_TO,0,35,318,0.0,0.0,0.0,1000.0
167,treadmill_all,TO,Sub7_RF_TO,16,3,303,0.8421052631578947,0.050156739811912224,0.09467455621301775,3.0
