,activity,event,dataset_id,cross_val_id ,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
34,treadmill_walk,HS,Sub6_RF_HS,2,874,169,0,0.837967401725791,1.0,0.9118414188836724,1.5755148741418765
35,treadmill_walk,HS,Sub6_RF_HS,3,648,4,0,0.9938650306748467,1.0,0.9969230769230769,1.9475308641975309
36,treadmill_walk,HS,Sub7_LF_HS,1,728,22,0,0.9706666666666667,1.0,0.9851150202976996,1.9752747252747254
37,treadmill_walk,HS,Sub7_LF_HS,2,365,7,1,0.9811827956989247,0.9972677595628415,0.9891598915989159,1.3013698630136987
38,treadmill_walk,HS,Sub7_LF_HS,3,465,47,3,0.908203125,0.9935897435897436,0.9489795918367346,1.7118279569892474
39,treadmill_walk,HS,Sub7_RF_HS,1,549,35,0,0.940068493150685,1.0,0.9691085613415711,2.697632058287796
40,treadmill_walk,HS,Sub7_RF_HS,2,586,35,0,0.9436392914653784,1.0,0.9710024855012427,1.7832764505119454
41,treadmill_walk,HS,Sub7_RF_HS,3,524,40,1,0.9290780141843972,0.9980952380952381,0.9623507805325988,1.8606870229007633
42,treadmill_walk,HS,Sub8_LF_HS,1,840,11,0,0.9870740305522914,1.0,0.9934949733885274,2.0
43,treadmill_walk,HS,Sub8_LF_HS,2,855,14,0,0.9838895281933256,1.0,0.9918793503480279,2.153216374269006
44,treadmill_walk,HS,Sub8_LF_HS,3,236,0,38,1.0,0.8613138686131386,0.9254901960784313,1.0084745762711864
45,treadmill_walk,HS,Sub8_RF_HS,1,648,4,0,0.9938650306748467,1.0,0.9969230769230769,1.4660493827160495
46,treadmill_walk,HS,Sub8_RF_HS,2,596,2,0,0.9966555183946488,1.0,0.998324958123953,1.3691275167785235
47,treadmill_walk,HS,Sub8_RF_HS,3,504,1,4,0.998019801980198,0.9921259842519685,0.9950641658440277,1.7063492063492063
48,treadmill_walk,HS,Sub9_LF_HS,1,961,263,0,0.7851307189542484,1.0,0.879633867276888,1.5515088449531738
49,treadmill_walk,HS,Sub9_LF_HS,2,978,507,0,0.6585858585858586,1.0,0.7941534713763703,1.6278118609406953
50,treadmill_walk,HS,Sub9_LF_HS,3,680,117,1,0.8531994981179423,0.9985315712187959,0.9201623815967523,1.8808823529411764
51,treadmill_walk,HS,Sub9_RF_HS,1,878,555,0,0.6127006280530356,1.0,0.7598442232799654,1.5079726651480638
52,treadmill_walk,HS,Sub9_RF_HS,2,753,102,0,0.8807017543859649,1.0,0.9365671641791044,1.3200531208499335
53,treadmill_walk,HS,Sub9_RF_HS,3,583,23,4,0.9620462046204621,0.9931856899488927,0.9773679798826488,2.269296740994854
54,treadmill_walk,HS,Sub10_LF_HS,1,521,7,1,0.9867424242424242,0.9980842911877394,0.9923809523809524,1.420345489443378
55,treadmill_walk,HS,Sub10_LF_HS,2,1097,5,0,0.9954627949183303,1.0,0.9977262391996362,1.9535095715587967
56,treadmill_walk,HS,Sub10_LF_HS,3,776,3,0,0.9961489088575096,1.0,0.9980707395498393,1.7345360824742269
57,treadmill_walk,HS,Sub10_RF_HS,1,954,381,0,0.7146067415730337,1.0,0.8335517693315858,1.6614255765199162
58,treadmill_walk,HS,Sub10_RF_HS,2,856,66,0,0.928416485900217,1.0,0.9628796400449945,1.4205607476635513
59,treadmill_walk,HS,Sub10_RF_HS,3,849,9,0,0.9895104895104895,1.0,0.9947275922671353,1.8162544169611308
60,treadmill_walk,HS,Sub11_LF_HS,1,866,23,0,0.9741282339707537,1.0,0.9868945868945869,1.1189376443418013
61,treadmill_walk,HS,Sub11_LF_HS,2,991,0,0,1.0,1.0,1.0,1.3733602421796165
62,treadmill_walk,HS,Sub11_LF_HS,3,347,4,60,0.9886039886039886,0.8525798525798526,0.9155672823218997,0.9884726224783862
63,treadmill_walk,HS,Sub11_RF_HS,1,1307,175,0,0.8819163292847504,1.0,0.9372534958766583,1.640397857689365
64,treadmill_walk,HS,Sub11_RF_HS,2,960,1,0,0.9989594172736732,1.0,0.9994794377928162,1.378125
65,treadmill_walk,HS,Sub11_RF_HS,3,587,12,11,0.9799666110183639,0.9816053511705686,0.9807852965747702,1.221465076660988
66,treadmill_walk,TO,Sub1_LF_TO,1,332,141,12,0.7019027484143763,0.9651162790697675,0.8127294981640147,0.963855421686747
67,treadmill_walk,TO,Sub1_LF_TO,2,809,5,0,0.9938574938574939,1.0,0.9969192852741837,1.8207663782447465
68,treadmill_walk,TO,Sub1_LF_TO,3,253,0,51,1.0,0.8322368421052632,0.9084380610412925,1.075098814229249
69,treadmill_walk,TO,Sub1_RF_TO,1,1620,1514,0,0.5169112954690491,1.0,0.6815313420277661,2.6950617283950615
70,treadmill_walk,TO,Sub1_RF_TO,2,1290,210,0,0.86,1.0,0.924731182795699,2.4217054263565894
71,treadmill_walk,TO,Sub1_RF_TO,3,174,10,62,0.9456521739130435,0.7372881355932204,0.8285714285714286,1.8160919540229885
72,treadmill_walk,TO,Sub2_LF_TO,1,52,0,70,1.0,0.4262295081967213,0.5977011494252873,1.0192307692307692
73,treadmill_walk,TO,Sub2_LF_TO,2,673,49,0,0.9321329639889196,1.0,0.9648745519713262,2.0326894502228825
74,treadmill_walk,TO,Sub2_LF_TO,3,316,165,2,0.656964656964657,0.9937106918238994,0.7909887359198998,1.1012658227848102
75,treadmill_walk,TO,Sub2_RF_TO,1,122,421,47,0.22467771639042358,0.7218934911242604,0.3426966292134832,1.6967213114754098
76,treadmill_walk,TO,Sub2_RF_TO,2,576,34,0,0.9442622950819672,1.0,0.9713322091062395,2.251736111111111
77,treadmill_walk,TO,Sub2_RF_TO,3,255,9,4,0.9659090909090909,0.9845559845559846,0.9751434034416827,1.6705882352941177
78,treadmill_walk,TO,Sub3_LF_TO,1,1095,161,1,0.8718152866242038,0.9990875912408759,0.9311224489795917,2.0557077625570774
79,treadmill_walk,TO,Sub3_LF_TO,2,1162,638,0,0.6455555555555555,1.0,0.7846049966239027,2.3390705679862305
80,treadmill_walk,TO,Sub3_LF_TO,3,320,14,57,0.9580838323353293,0.8488063660477454,0.9001406469760901,1.546875
81,treadmill_walk,TO,Sub3_RF_TO,1,703,368,1,0.6563958916900093,0.9985795454545454,0.7921126760563382,3.1066856330014225
82,treadmill_walk,TO,Sub3_RF_TO,2,567,2,0,0.9964850615114236,1.0,0.9982394366197184,1.218694885361552
83,treadmill_walk,TO,Sub3_RF_TO,3,483,140,30,0.7752808988764045,0.9415204678362573,0.8503521126760564,2.579710144927536
84,treadmill_walk,TO,Sub4_LF_TO,1,743,1274,0,0.368368864650471,1.0,0.5384057971014492,2.442799461641992
85,treadmill_walk,TO,Sub4_LF_TO,2,938,171,0,0.8458070333633905,1.0,0.9164631167562286,2.2803837953091683
86,treadmill_walk,TO,Sub4_LF_TO,3,380,0,4,1.0,0.9895833333333334,0.9947643979057591,1.918421052631579
87,treadmill_walk,TO,Sub4_RF_TO,1,348,39,1,0.8992248062015504,0.997134670487106,0.9456521739130435,1.3879310344827587
88,treadmill_walk,TO,Sub4_RF_TO,2,533,29,0,0.9483985765124555,1.0,0.9735159817351597,1.320825515947467
89,treadmill_walk,TO,Sub4_RF_TO,3,682,469,0,0.5925282363162467,1.0,0.7441352973267867,2.2082111436950145
90,treadmill_walk,TO,Sub5_LF_TO,1,376,3,28,0.9920844327176781,0.9306930693069307,0.9604086845466155,2.1914893617021276
91,treadmill_walk,TO,Sub5_LF_TO,2,1001,64,0,0.939906103286385,1.0,0.9690222652468539,2.136863136863137
92,treadmill_walk,TO,Sub5_LF_TO,3,719,330,14,0.6854146806482364,0.9809004092769441,0.8069584736251403,2.0333796940194713
93,treadmill_walk,TO,Sub5_RF_TO,1,1480,1047,0,0.5856747130985358,1.0,0.7387072622909907,2.4675675675675675
94,treadmill_walk,TO,Sub5_RF_TO,2,861,64,0,0.9308108108108109,1.0,0.9641657334826428,1.753774680603949
95,treadmill_walk,TO,Sub5_RF_TO,3,148,0,97,1.0,0.6040816326530613,0.7531806615776081,1.0
96,treadmill_walk,TO,Sub6_LF_TO,1,661,433,1,0.6042047531992687,0.9984894259818731,0.7528473804100226,3.145234493192133
97,treadmill_walk,TO,Sub6_LF_TO,2,701,192,0,0.7849944008958567,1.0,0.8795483061480552,1.5891583452211127
98,treadmill_walk,TO,Sub6_LF_TO,3,59,94,99,0.38562091503267976,0.37341772151898733,0.3794212218649518,2.559322033898305
99,treadmill_walk,TO,Sub6_RF_TO,1,1646,2559,0,0.39143876337693223,1.0,0.5626388651512562,2.5795868772782504
100,treadmill_walk,TO,Sub6_RF_TO,2,1501,887,0,0.6285594639865997,1.0,0.7719208022627925,2.6409060626249166
101,treadmill_walk,TO,Sub6_RF_TO,3,335,204,34,0.62152133580705,0.907859078590786,0.7378854625550662,1.8388059701492536
102,treadmill_walk,TO,Sub7_LF_TO,1,924,71,0,0.928643216080402,1.0,0.9630015633142261,2.1764069264069263
103,treadmill_walk,TO,Sub7_LF_TO,2,642,0,0,1.0,1.0,1.0,1.7087227414330217
104,treadmill_walk,TO,Sub7_LF_TO,3,522,34,1,0.9388489208633094,0.9980879541108987,0.9675625579240038,1.6226053639846743
105,treadmill_walk,TO,Sub7_RF_TO,1,671,685,1,0.4948377581120944,0.9985119047619048,0.6617357001972387,2.4545454545454546
106,treadmill_walk,TO,Sub7_RF_TO,2,586,52,0,0.9184952978056427,1.0,0.9575163398692811,1.713310580204778
107,treadmill_walk,TO,Sub7_RF_TO,3,545,9,2,0.983754512635379,0.9963436928702011,0.9900090826521345,1.9064220183486238
108,treadmill_walk,TO,Sub8_LF_TO,1,1371,1426,0,0.49016803718269575,1.0,0.6578694817658349,2.703865791393144
109,treadmill_walk,TO,Sub8_LF_TO,2,429,9,19,0.9794520547945206,0.9575892857142857,0.9683972911963883,1.3613053613053614
110,treadmill_walk,TO,Sub8_LF_TO,3,83,8,74,0.9120879120879121,0.5286624203821656,0.6693548387096775,1.2771084337349397
111,treadmill_walk,TO,Sub8_RF_TO,1,1170,423,0,0.7344632768361582,1.0,0.8469055374592833,2.3743589743589744
112,treadmill_walk,TO,Sub8_RF_TO,2,578,8,0,0.9863481228668942,1.0,0.993127147766323,1.3840830449826989
113,treadmill_walk,TO,Sub8_RF_TO,3,183,0,55,1.0,0.7689075630252101,0.8693586698337293,1.5027322404371584
114,treadmill_walk,TO,Sub9_LF_TO,1,1665,1442,0,0.5358867074348246,1.0,0.6978206202849958,2.5093093093093093
115,treadmill_walk,TO,Sub9_LF_TO,2,947,75,0,0.9266144814090019,1.0,0.9619095987811072,2.1900739176346358
116,treadmill_walk,TO,Sub9_LF_TO,3,234,5,61,0.9790794979079498,0.7932203389830509,0.8764044943820225,1.1837606837606838
117,treadmill_walk,TO,Sub9_RF_TO,1,706,873,0,0.44711842938568713,1.0,0.6179431072210065,1.6444759206798867
118,treadmill_walk,TO,Sub9_RF_TO,2,1335,453,0,0.7466442953020134,1.0,0.8549471661863592,2.1992509363295882
119,treadmill_walk,TO,Sub9_RF_TO,3,420,22,28,0.9502262443438914,0.9375,0.9438202247191011,1.2833333333333334
120,treadmill_walk,TO,Sub10_LF_TO,1,859,135,3,0.864185110663984,0.9965197215777262,0.925646551724138,2.6938300349243307
121,treadmill_walk,TO,Sub10_LF_TO,2,1549,379,3,0.8034232365145229,0.9980670103092784,0.8902298850574714,2.620400258231117
122,treadmill_walk,TO,Sub10_LF_TO,3,432,49,32,0.8981288981288982,0.9310344827586207,0.9142857142857144,2.8935185185185186
123,treadmill_walk,TO,Sub10_RF_TO,1,1158,186,5,0.8616071428571429,0.9957007738607051,0.92381332269645,2.146804835924007
124,treadmill_walk,TO,Sub10_RF_TO,2,909,110,0,0.8920510304219823,1.0,0.9429460580912864,1.6622662266226622
125,treadmill_walk,TO,Sub10_RF_TO,3,311,7,83,0.9779874213836478,0.7893401015228426,0.8735955056179775,1.4855305466237942
126,treadmill_walk,TO,Sub11_LF_TO,1,707,554,20,0.5606661379857256,0.9724896836313618,0.7112676056338028,3.3026874115983027
127,treadmill_walk,TO,Sub11_LF_TO,2,1862,1167,0,0.6147243314625289,1.0,0.76139848701697,2.5064446831364124
128,treadmill_walk,TO,Sub11_LF_TO,3,665,242,18,0.7331863285556781,0.9736456808199122,0.8364779874213837,2.5969924812030074
129,treadmill_walk,TO,Sub11_RF_TO,1,2026,901,0,0.6921762897164332,1.0,0.8180900464365031,2.545409674234946
130,treadmill_walk,TO,Sub11_RF_TO,2,1374,73,0,0.949550794747754,1.0,0.9741226515420064,2.0953420669577874
131,treadmill_walk,TO,Sub11_RF_TO,3,564,100,64,0.8493975903614458,0.8980891719745223,0.8730650154798762,2.5319148936170213
132,treadmill_walknrun,HS,Sub1_LF_HS,1,2373,796,0,0.748816661407384,1.0,0.8563695416817033,2.398230088495575
133,treadmill_walknrun,HS,Sub1_LF_HS,2,1861,302,0,0.8603791030975497,1.0,0.9249502982107357,2.252015045674369
134,treadmill_walknrun,HS,Sub1_LF_HS,3,602,0,36,1.0,0.9435736677115988,0.970967741935484,1.2641196013289036
135,treadmill_walknrun,HS,Sub1_RF_HS,1,1642,979,4,0.6264784433422358,0.9975698663426489,0.7696273728614952,2.856881851400731
136,treadmill_walknrun,HS,Sub1_RF_HS,2,1958,117,0,0.9436144578313252,1.0,0.970989337961815,2.275791624106231
137,treadmill_walknrun,HS,Sub1_RF_HS,3,1467,295,0,0.8325766174801362,1.0,0.908640445958501,2.297886843899114
138,treadmill_walknrun,HS,Sub2_LF_HS,1,2404,729,0,0.7673156718799873,1.0,0.868340256456565,2.456738768718802
139,treadmill_walknrun,HS,Sub2_LF_HS,2,1366,34,1,0.9757142857142858,0.9992684711046086,0.9873509215757137,1.7935578330893118
140,treadmill_walknrun,HS,Sub2_LF_HS,3,494,4,39,0.9919678714859438,0.926829268292683,0.9582929194956353,1.3218623481781377
141,treadmill_walknrun,HS,Sub2_RF_HS,1,1821,787,1,0.6982361963190185,0.9994511525795828,0.8221218961625282,2.274574409665019
142,treadmill_walknrun,HS,Sub2_RF_HS,2,1412,119,3,0.922273024167211,0.9978798586572438,0.9585879158180585,2.0417847025495752
143,treadmill_walknrun,HS,Sub2_RF_HS,3,1161,361,14,0.7628120893561103,0.9880851063829788,0.8609566184649611,2.1714039621016363
144,treadmill_walknrun,HS,Sub3_LF_HS,1,1890,811,0,0.699740836727138,1.0,0.8233500326726203,2.255026455026455
145,treadmill_walknrun,HS,Sub3_LF_HS,2,1445,37,0,0.975033738191633,1.0,0.9873590707208746,2.1294117647058823
146,treadmill_walknrun,HS,Sub3_LF_HS,3,1237,96,0,0.9279819954988747,1.0,0.9626459143968871,2.235246564268391
147,treadmill_walknrun,HS,Sub3_RF_HS,1,707,418,0,0.6284444444444445,1.0,0.7718340611353712,2.5205091937765207
148,treadmill_walknrun,HS,Sub3_RF_HS,2,986,6,0,0.9939516129032258,1.0,0.9969666329625885,1.330628803245436
149,treadmill_walknrun,HS,Sub3_RF_HS,3,854,0,0,1.0,1.0,1.0,1.825526932084309
150,treadmill_walknrun,HS,Sub4_LF_HS,1,1910,609,0,0.7582373957919809,1.0,0.8624971776924814,2.0910994764397905
151,treadmill_walknrun,HS,Sub4_LF_HS,2,1061,1,0,0.9990583804143126,1.0,0.9995289684408855,1.2686145146088597
152,treadmill_walknrun,HS,Sub4_LF_HS,3,554,0,4,1.0,0.992831541218638,0.9964028776978416,0.7942238267148014
153,treadmill_walknrun,HS,Sub4_RF_HS,1,2327,401,0,0.8530058651026393,1.0,0.9206726013847676,2.403523850451225
154,treadmill_walknrun,HS,Sub4_RF_HS,2,1555,28,0,0.9823120656980417,1.0,0.9910771191841938,1.8437299035369774
155,treadmill_walknrun,HS,Sub4_RF_HS,3,1110,46,6,0.9602076124567474,0.9946236559139785,0.977112676056338,1.6612612612612612
156,treadmill_walknrun,HS,Sub5_LF_HS,1,2347,476,0,0.8313850513637974,1.0,0.9079303675048357,2.3924158500213037
157,treadmill_walknrun,HS,Sub5_LF_HS,2,1475,47,0,0.9691195795006571,1.0,0.9843176509843177,2.023050847457627
158,treadmill_walknrun,HS,Sub5_LF_HS,3,424,0,38,1.0,0.9177489177489178,0.9571106094808126,0.9221698113207547
159,treadmill_walknrun,HS,Sub5_RF_HS,1,1987,683,0,0.7441947565543071,1.0,0.8533390594803522,2.1806743834927027
160,treadmill_walknrun,HS,Sub5_RF_HS,2,1017,4,0,0.9960822722820764,1.0,0.9980372914622179,1.4523107177974435
161,treadmill_walknrun,HS,Sub5_RF_HS,3,758,11,1,0.9856957087126138,0.9986824769433466,0.9921465968586387,1.3364116094986807
162,treadmill_walknrun,HS,Sub6_LF_HS,1,668,310,0,0.6830265848670757,1.0,0.8116646415552856,2.127245508982036
163,treadmill_walknrun,HS,Sub6_LF_HS,2,833,19,0,0.9776995305164319,1.0,0.9887240356083086,1.1656662665066027
164,treadmill_walknrun,HS,Sub6_LF_HS,3,485,0,5,1.0,0.9897959183673469,0.9948717948717948,1.3298969072164948
165,treadmill_walknrun,HS,Sub6_RF_HS,1,820,210,6,0.7961165048543689,0.9927360774818402,0.8836206896551725,2.59390243902439
166,treadmill_walknrun,HS,Sub6_RF_HS,2,919,63,0,0.9358452138492872,1.0,0.9668595476065229,1.3503808487486397
167,treadmill_walknrun,HS,Sub6_RF_HS,3,585,3,4,0.9948979591836735,0.9932088285229203,0.994052676295667,1.406837606837607
168,treadmill_walknrun,HS,Sub7_LF_HS,1,1320,54,0,0.9606986899563319,1.0,0.9799554565701559,2.178030303030303
169,treadmill_walknrun,HS,Sub7_LF_HS,2,924,9,1,0.9903536977491961,0.9989189189189189,0.9946178686759958,1.4361471861471862
170,treadmill_walknrun,HS,Sub7_LF_HS,3,519,33,36,0.9402173913043478,0.9351351351351351,0.9376693766937669,1.1348747591522157
171,treadmill_walknrun,HS,Sub7_RF_HS,1,1317,128,0,0.9114186851211072,1.0,0.9536567704561911,2.501898253606682
172,treadmill_walknrun,HS,Sub7_RF_HS,2,1403,215,0,0.8671199011124846,1.0,0.9288315127441245,2.119743406985032
173,treadmill_walknrun,HS,Sub7_RF_HS,3,893,35,0,0.9622844827586207,1.0,0.9807797913234487,2.341545352743561
174,treadmill_walknrun,HS,Sub8_LF_HS,1,1508,18,0,0.9882044560943644,1.0,0.994067237969677,1.659814323607427
175,treadmill_walknrun,HS,Sub8_LF_HS,2,1120,72,0,0.9395973154362416,1.0,0.9688581314878892,1.61875
176,treadmill_walknrun,HS,Sub8_LF_HS,3,533,3,34,0.9944029850746269,0.9400352733686067,0.9664551223934724,1.132216014897579
177,treadmill_walknrun,HS,Sub8_RF_HS,1,1128,236,0,0.8269794721407625,1.0,0.9052969502407704,1.8572695035460993
178,treadmill_walknrun,HS,Sub8_RF_HS,2,1703,580,0,0.7459483136224266,1.0,0.8544907175112896,2.3323546682325307
179,treadmill_walknrun,HS,Sub8_RF_HS,3,685,4,1,0.9941944847605225,0.9985422740524781,0.9963636363636362,1.2744525547445256
180,treadmill_walknrun,HS,Sub9_LF_HS,1,1504,936,0,0.6163934426229508,1.0,0.7626774847870184,2.1549202127659575
181,treadmill_walknrun,HS,Sub9_LF_HS,2,1301,989,0,0.5681222707423581,1.0,0.7245892509050404,1.7348193697156034
182,treadmill_walknrun,HS,Sub9_LF_HS,3,823,72,1,0.9195530726256983,0.9987864077669902,0.9575334496800465,1.6877278250303767
183,treadmill_walknrun,HS,Sub9_RF_HS,1,1157,1609,9,0.418293564714389,0.9922813036020584,0.5885045778229908,1.7692307692307692
184,treadmill_walknrun,HS,Sub9_RF_HS,2,1062,296,0,0.7820324005891016,1.0,0.8776859504132232,1.4369114877589453
185,treadmill_walknrun,HS,Sub9_RF_HS,3,643,5,2,0.9922839506172839,0.9968992248062015,0.9945862335653518,1.8055987558320372
186,treadmill_walknrun,HS,Sub10_LF_HS,1,762,121,0,0.8629671574178935,1.0,0.9264437689969605,2.0853018372703414
187,treadmill_walknrun,HS,Sub10_LF_HS,2,641,0,0,1.0,1.0,1.0,1.2932917316692667
188,treadmill_walknrun,HS,Sub10_LF_HS,3,822,2,1,0.9975728155339806,0.9987849331713244,0.9981785063752276,1.7554744525547445
189,treadmill_walknrun,HS,Sub10_RF_HS,1,989,378,0,0.723482077542063,1.0,0.8395585738539898,1.827098078867543
190,treadmill_walknrun,HS,Sub10_RF_HS,2,1446,100,0,0.9353169469598965,1.0,0.9665775401069518,1.8852005532503457
191,treadmill_walknrun,HS,Sub10_RF_HS,3,1002,7,0,0.9930624380574826,1.0,0.9965191447041273,1.6187624750499001
192,treadmill_walknrun,HS,Sub11_LF_HS,1,1617,10,0,0.9938537185003073,1.0,0.9969173859432799,1.8311688311688312
193,treadmill_walknrun,HS,Sub11_LF_HS,2,1376,1,0,0.9992737835875091,1.0,0.9996367598982927,1.7623546511627908
194,treadmill_walknrun,HS,Sub11_LF_HS,3,745,5,17,0.9933333333333333,0.9776902887139107,0.9854497354497354,1.2577181208053692
195,treadmill_walknrun,HS,Sub11_RF_HS,1,2215,574,0,0.7941914664754393,1.0,0.8852917665867306,2.385553047404063
196,treadmill_walknrun,HS,Sub11_RF_HS,2,1185,3,0,0.9974747474747475,1.0,0.9987357774968395,1.5831223628691984
197,treadmill_walknrun,HS,Sub11_RF_HS,3,864,21,3,0.976271186440678,0.9965397923875432,0.9863013698630138,1.3912037037037037
198,treadmill_walknrun,TO,Sub1_LF_TO,1,11,2811,250,0.0038979447200566974,0.0421455938697318,0.007135906584495621,4.7272727272727275
199,treadmill_walknrun,TO,Sub1_LF_TO,2,601,64,24,0.9037593984962407,0.9616,0.9317829457364342,1.0732113144758735
200,treadmill_walknrun,TO,Sub1_LF_TO,3,955,16,31,0.9835221421215242,0.9685598377281948,0.9759836484414922,2.1863874345549736
201,treadmill_walknrun,TO,Sub1_RF_TO,1,23,337,251,0.06388888888888888,0.08394160583941605,0.0725552050473186,1.9565217391304348
202,treadmill_walknrun,TO,Sub1_RF_TO,2,1921,647,0,0.7480529595015576,1.0,0.8558699042102917,2.2873503383654348
203,treadmill_walknrun,TO,Sub1_RF_TO,3,698,158,9,0.8154205607476636,0.9872701555869873,0.8931541906589892,2.6131805157593124
204,treadmill_walknrun,TO,Sub2_LF_TO,1,5,797,258,0.006234413965087282,0.019011406844106463,0.009389671361502348,1.0
205,treadmill_walknrun,TO,Sub2_LF_TO,2,188,76,158,0.7121212121212122,0.5433526011560693,0.6163934426229508,1.3138297872340425
206,treadmill_walknrun,TO,Sub2_LF_TO,3,468,118,3,0.7986348122866894,0.9936305732484076,0.8855250709555345,0.7542735042735043
207,treadmill_walknrun,TO,Sub2_RF_TO,1,818,1280,29,0.38989513822688276,0.9657615112160567,0.5555178268251274,2.7224938875305624
208,treadmill_walknrun,TO,Sub2_RF_TO,2,577,1139,53,0.33624708624708627,0.9158730158730158,0.49190110826939476,1.8960138648180243
209,treadmill_walknrun,TO,Sub2_RF_TO,3,45,75,159,0.375,0.22058823529411764,0.2777777777777778,2.1333333333333333
210,treadmill_walknrun,TO,Sub3_LF_TO,1,201,2611,185,0.07147937411095306,0.5207253886010362,0.125703564727955,2.45771144278607
211,treadmill_walknrun,TO,Sub3_LF_TO,2,1192,9,0,0.9925062447960034,1.0,0.9962390305056414,1.7234753550543025
212,treadmill_walknrun,TO,Sub3_LF_TO,3,542,29,55,0.9492119089316988,0.9078726968174204,0.9280821917808219,1.5092250922509225
213,treadmill_walknrun,TO,Sub3_RF_TO,1,556,4507,41,0.1098163144380802,0.931323283082077,0.19646643109540637,3.5305755395683454
214,treadmill_walknrun,TO,Sub3_RF_TO,2,1690,47,0,0.9729418537708693,1.0,0.9862853807995332,2.2159763313609466
215,treadmill_walknrun,TO,Sub3_RF_TO,3,111,39,120,0.74,0.4805194805194805,0.5826771653543307,3.4504504504504503
216,treadmill_walknrun,TO,Sub4_LF_TO,1,4,873,255,0.004561003420752566,0.015444015444015444,0.007042253521126761,3.5
217,treadmill_walknrun,TO,Sub4_LF_TO,2,1180,327,14,0.783012607830126,0.9882747068676717,0.8737504627915587,2.16864406779661
218,treadmill_walknrun,TO,Sub4_LF_TO,3,670,344,35,0.6607495069033531,0.950354609929078,0.779522978475858,2.346268656716418
219,treadmill_walknrun,TO,Sub4_RF_TO,1,2,1846,255,0.0010822510822510823,0.007782101167315175,0.0019002375296912114,3.0
220,treadmill_walknrun,TO,Sub4_RF_TO,2,977,1976,0,0.3308499830680664,1.0,0.49720101781170484,1.6704196519959058
221,treadmill_walknrun,TO,Sub4_RF_TO,3,1134,969,0,0.5392296718972895,1.0,0.7006487488415198,2.0873015873015874
222,treadmill_walknrun,TO,Sub5_LF_TO,1,203,2304,214,0.08097327483047467,0.486810551558753,0.1388508891928865,2.8078817733990147
223,treadmill_walknrun,TO,Sub5_LF_TO,2,951,11,5,0.9885654885654885,0.9947698744769874,0.9916579770594369,1.4721930745015739
224,treadmill_walknrun,TO,Sub5_LF_TO,3,1679,2037,0,0.4518299246501615,1.0,0.6224281742354032,2.6223942823108994
225,treadmill_walknrun,TO,Sub5_RF_TO,1,660,2586,144,0.2033271719038817,0.8208955223880597,0.3259259259259259,2.8393939393939394
226,treadmill_walknrun,TO,Sub5_RF_TO,2,857,5,3,0.994199535962877,0.9965116279069768,0.9953542392566783,1.6231038506417736
227,treadmill_walknrun,TO,Sub5_RF_TO,3,543,7,55,0.9872727272727273,0.9080267558528428,0.945993031358885,1.6224677716390423
228,treadmill_walknrun,TO,Sub6_LF_TO,1,253,926,136,0.21458863443596268,0.6503856041131105,0.3227040816326531,2.1541501976284585
229,treadmill_walknrun,TO,Sub6_LF_TO,2,1397,568,0,0.710941475826972,1.0,0.8310529446757882,2.185397279885469
230,treadmill_walknrun,TO,Sub6_LF_TO,3,174,700,61,0.19908466819221968,0.7404255319148936,0.3137962128043282,4.339080459770115
231,treadmill_walknrun,TO,Sub6_RF_TO,1,869,1451,134,0.3745689655172414,0.8664007976071785,0.5230213662353295,2.6904487917146147
232,treadmill_walknrun,TO,Sub6_RF_TO,2,1663,590,0,0.738126941855304,1.0,0.8493360572012257,2.4790167865707433
233,treadmill_walknrun,TO,Sub6_RF_TO,3,10,46,154,0.17857142857142858,0.06097560975609756,0.09090909090909091,1.0
234,treadmill_walknrun,TO,Sub7_LF_TO,1,10,1523,239,0.006523157208088715,0.040160642570281124,0.01122334455667789,4.7
235,treadmill_walknrun,TO,Sub7_LF_TO,2,1181,376,6,0.7585099550417469,0.9949452401010952,0.8607871720116619,1.8712955122777308
236,treadmill_walknrun,TO,Sub7_LF_TO,3,852,14,5,0.9838337182448037,0.9941656942823804,0.9889727219965178,1.7695906432748538
237,treadmill_walknrun,TO,Sub7_RF_TO,1,131,1062,160,0.10980720871751885,0.45017182130584193,0.1765498652291105,3.9236641221374047
238,treadmill_walknrun,TO,Sub7_RF_TO,2,1744,1538,0,0.5313833028641073,1.0,0.693991245523279,2.592316513761468
239,treadmill_walknrun,TO,Sub7_RF_TO,3,794,9,7,0.9887920298879203,0.9912609238451935,0.9900249376558604,1.672544080604534
240,treadmill_walknrun,TO,Sub8_LF_TO,1,36,965,215,0.03596403596403597,0.14342629482071714,0.05750798722044729,4.25
241,treadmill_walknrun,TO,Sub8_LF_TO,2,1540,664,0,0.6987295825771325,1.0,0.8226495726495726,2.1383116883116884
242,treadmill_walknrun,TO,Sub8_LF_TO,3,238,10,100,0.9596774193548387,0.7041420118343196,0.8122866894197953,1.1302521008403361
243,treadmill_walknrun,TO,Sub8_RF_TO,1,3,3029,238,0.0009894459102902375,0.012448132780082987,0.0018331805682859762,4.0
244,treadmill_walknrun,TO,Sub8_RF_TO,2,785,289,10,0.7309124767225326,0.9874213836477987,0.8400214018191546,1.2356687898089171
245,treadmill_walknrun,TO,Sub8_RF_TO,3,512,561,24,0.4771668219944082,0.9552238805970149,0.6364201367308887,1.4844961240310077
